Name_x,포지션,fid_G,fid_GS,fid_IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도.1,수비 관련 득점 기여도.2,수비 관련 득점 기여도.3,수비 관련 득점 기여도.4,수비 관련 득점 기여도.5,수비 관련 득점 기여도.6,수비 관련 득점 기여도.7,수비 관련 득점 기여도.8,수비 관련 득점 기여도.9,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid,pit_G,pit_GS,GR,GF,CG,SHO,W,L,S,HD,pit_IP,ER,R_x,rRA,TBF,H_x,2B_x,3B_x,HR_x,BB_x,HP_x,IB_x,SO_x,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼_x,bat_G,oWAR,dWAR,PA,ePA,AB,R_y,H_y,2B_y,3B_y,HR_y,TB,RBI,SB,CS,BB_y,HP_y,IB_y,SO_y,GDP,SH,SF,비율,비율.1,비율.2,비율.3,비율.4,비율.5,WAR▼_y,Name_y,연봉(만원),WAR,WAR당 연봉
레예스,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,삼성 라이온즈,15861.0,26,26,0,0,0,0,11,4,0,0,144.0,61,65,62.55,617,159,21,3,15,30,7,0,114,5,0,4,3.81,4.06,3.91,3.72,4.26,1.31,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,레예스,50000,4.16,12032
육선엽,투수,11,1,17.0,2,2,0,0,100.0,1.06,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,삼성 라이온즈,15864.0,11,1,10,5,0,0,0,0,0,0,17.0,10,11,12.55,87,19,2,0,3,17,2,0,11,1,0,1,5.29,5.82,6.64,6.46,8.15,2.12,0.14,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,육선엽,3000,0.06,53207
김대호,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,삼성 라이온즈,15882.0,1,1,0,0,0,0,0,1,0,0,4.0,5,6,6.0,22,7,2,0,1,2,0,0,1,1,0,0,11.25,13.5,13.5,13.55,8.1,2.25,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김대호,3000,-0.10,-30999
진우영,투수,6,0,7.2,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,LG 트윈스,16015.0,6,0,6,6,0,0,0,0,0,0,7.2,4,4,4.0,35,8,3,0,1,4,0,0,6,0,0,2,4.7,4.7,4.7,4.89,5.41,1.57,0.12,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,진우영,3000,0.08,36767
정지헌,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LG 트윈스,16017.0,17,0,17,4,0,0,0,0,0,1,12.1,16,18,15.65,69,19,2,0,2,11,3,0,11,2,0,3,11.68,13.14,11.42,11.87,7.42,2.43,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,정지헌,3000,-0.24,-12395
엔스,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LG 트윈스,16023.0,30,30,0,0,0,0,13,6,0,0,167.2,78,84,83.65,714,169,29,3,16,50,6,0,157,9,0,4,4.19,4.51,4.49,4.64,4.03,1.31,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,엔스,60000,3.76,15962
원상현,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KT 위즈,16027.0,22,10,12,3,0,0,2,5,0,1,65.1,51,54,52.8,324,105,18,2,6,31,2,0,59,3,1,7,7.03,7.44,7.27,7.3,4.6,2.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,원상현,3000,0.04,70898
육청명,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KT 위즈,16028.0,13,10,3,1,0,0,1,5,0,0,44.2,27,31,28.95,208,52,13,1,6,20,6,2,20,6,0,3,5.44,6.25,5.83,5.85,6.41,1.61,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,육청명,3000,0.63,4742
최현석,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,16041.0,2,0,2,0,0,0,0,0,0,0,0.2,4,4,4.0,10,5,0,0,1,3,0,0,1,0,0,0,54.0,54.0,54.0,53.38,32.25,12.0,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최현석,3000,-0.02,-139212
박성빈,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,16044.0,3,0,3,3,0,0,0,0,0,0,2.1,0,0,0.0,9,1,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,3.38,0.43,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박성빈,3000,0.11,27432
김민규,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16049.0,7,0,7,3,0,0,0,0,0,0,6.1,4,4,6.05,30,8,1,0,0,3,0,0,2,0,0,1,5.68,5.68,8.6,8.9,4.88,1.74,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김민규,3000,-0.08,-39480
임상현,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16053.0,12,7,5,1,0,0,1,5,0,0,40.1,29,35,34.5,181,46,13,0,5,23,2,0,21,1,0,1,6.47,7.81,7.7,7.64,6.29,1.71,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,임상현,3000,-0.02,-121956
최우석,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16056.0,9,0,9,3,0,0,0,0,0,0,8.2,3,3,4.2,37,7,2,0,2,6,0,0,8,0,0,1,3.12,3.12,4.36,4.59,6.78,1.5,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최우석,3000,0.12,25298
손주환,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16057.0,4,1,3,2,0,0,0,1,0,0,3.2,4,4,2.8,16,2,0,0,0,2,1,0,4,0,0,0,9.82,9.82,6.87,6.9,4.01,1.09,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,손주환,3000,-0.04,-73787
카스타노,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16064.0,19,19,0,0,0,0,8,6,0,0,111.2,54,65,63.45,476,117,23,4,11,25,7,0,89,7,1,0,4.35,5.24,5.11,5.2,4.27,1.27,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,카스타노,52000,1.83,28476
하트,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,16065.0,26,26,0,0,0,0,13,3,0,0,157.0,47,51,51.0,631,124,16,1,11,38,11,0,182,7,0,2,2.69,2.92,2.92,3.0,3.1,1.03,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,하트,50000,6.22,8035
김택연,투수,60,0,65.0,7,1,6,0,100.0,0.97,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,두산 베어스,16067.0,60,0,60,32,0,0,3,2,19,4,65.0,15,17,18.9,277,51,11,0,2,31,4,1,78,1,0,3,2.08,2.35,2.62,2.67,3.19,1.26,3.23,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,김택연,3000,2.97,1010
박지호,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,두산 베어스,16071.0,1,0,1,0,0,0,0,0,0,1,0.2,0,0,0.0,3,0,0,0,0,1,0,0,2,0,0,1,0.0,0.0,0.0,0.0,1.35,1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박지호,3000,0.11,27911
김민주,투수,2,0,1.0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,KIA 타이거즈,16082.0,2,0,2,0,0,0,0,0,0,0,1.0,1,2,2.85,8,3,1,0,0,1,0,0,2,1,0,1,9.0,18.0,25.65,25.68,2.3,4.0,-0.13,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,김민주,3000,-0.04,-82061
김민재,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16083.0,4,0,4,4,0,0,0,0,0,0,4.0,7,7,7.0,22,9,0,0,3,1,1,0,3,0,0,0,15.75,15.75,15.75,14.94,12.8,2.5,-0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김민재,3000,-0.06,-46670
크로우,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16087.0,8,8,0,0,0,0,5,1,0,0,40.1,16,19,18.0,172,41,7,0,2,12,1,1,43,1,0,0,3.57,4.24,4.02,4.21,3.05,1.31,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,크로우,60000,1.28,47041
네일,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16088.0,26,26,0,0,0,0,12,5,0,0,149.1,42,69,67.3,642,154,27,1,11,35,9,0,138,17,1,3,2.53,4.16,4.06,4.04,3.68,1.27,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,네일,35000,5.02,6975
전미르,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,16089.0,36,0,36,6,0,0,1,5,1,5,33.2,22,28,22.5,155,33,10,0,4,21,1,2,34,4,0,3,5.88,7.49,6.01,5.62,5.02,1.6,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전미르,3000,0.45,6734
정현수,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,16090.0,18,4,14,0,0,0,1,1,0,1,23.2,12,12,10.75,104,20,7,0,0,12,2,0,25,1,0,0,4.56,4.56,4.09,3.85,3.39,1.35,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,정현수,3000,0.89,3373
박준우,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,16092.0,2,0,2,2,0,0,0,0,0,0,2.0,2,2,2.0,10,3,1,0,0,1,0,0,1,0,0,0,9.0,9.0,9.0,9.03,4.5,2.0,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박준우,3000,0.00,3037969
황준서,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,16107.0,36,11,25,6,0,0,2,8,0,1,72.0,43,44,44.05,341,80,16,0,9,51,5,0,70,1,1,3,5.38,5.5,5.51,5.42,5.67,1.82,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,황준서,3000,1.31,2288
조동욱,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,16108.0,21,8,13,6,0,0,1,2,0,0,41.0,29,34,35.9,198,57,10,0,5,14,6,0,32,3,1,1,6.37,7.46,7.88,7.68,5.21,1.73,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,조동욱,3000,0.08,35359
김도빈,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,16118.0,1,1,0,0,0,0,0,1,0,0,0.1,2,2,2.0,5,1,0,0,0,3,0,0,1,0,0,0,54.0,54.0,54.0,54.0,24.6,12.0,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김도빈,3000,-0.02,-128266
전준표,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,16122.0,18,5,13,4,0,0,2,4,0,0,27.2,21,28,27.0,144,35,4,0,4,20,5,0,18,4,0,4,6.83,9.11,8.78,8.93,7.09,1.99,-0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전준표,3000,-0.30,-10074
김윤하,투수,18,12,79.0,12,2,9,1,91.7,1.25,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,키움 히어로즈,16123.0,19,12,7,0,0,0,1,6,0,2,79.0,53,57,54.95,363,93,22,2,6,35,4,0,43,4,1,3,6.04,6.49,6.26,6.67,5.27,1.62,0.54,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,김윤하,3000,0.45,6688
손현기,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,16125.0,6,2,4,2,0,0,0,1,0,0,14.1,12,14,13.3,69,17,3,1,2,8,3,0,9,0,0,3,7.53,8.79,8.35,8.66,6.67,1.74,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,손현기,3000,-0.10,-29484
김연주,투수,33,0,31.1,6,2,4,0,100.0,1.72,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,키움 히어로즈,16127.0,34,0,34,11,0,0,1,1,0,1,31.1,23,24,24.5,148,34,10,0,5,17,5,1,18,0,0,2,6.61,6.89,7.04,7.43,6.74,1.63,-0.11,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,김연주,3000,-0.13,-22558
박범준,투수,5,0,5.1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,키움 히어로즈,16133.0,5,0,5,3,0,0,0,1,0,0,5.1,8,8,7.3,28,7,2,0,1,4,1,0,8,0,0,2,13.5,13.5,12.32,11.88,5.59,2.06,-0.19,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,박범준,3000,-0.11,-28239
헤이수스,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,16138.0,30,30,0,0,0,0,13,11,0,0,171.1,70,78,75.75,728,171,31,2,22,44,14,1,178,8,1,6,3.68,4.1,3.98,4.24,4.11,1.25,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,헤이수스,60000,4.65,12907
더거,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,16141.0,6,6,0,0,0,0,0,3,0,0,22.2,32,33,33.0,116,37,7,3,2,10,3,0,18,1,0,0,12.71,13.1,13.1,12.8,5.04,2.07,-0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,더거,65000,-0.52,-124987
앤더슨,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,16146.0,24,23,1,0,0,0,11,3,0,0,115.2,50,55,53.8,496,98,13,1,11,53,8,0,158,4,1,5,3.89,4.28,4.19,3.93,3.55,1.31,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,앤더슨,57000,4.13,13786
시라카와,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,16148.0,5,5,0,0,0,0,2,2,0,0,23.0,13,16,14.3,106,29,4,0,3,9,1,0,27,1,0,0,5.09,6.26,5.6,5.15,4.16,1.65,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
시라카와,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,두산 베어스,16148.0,7,7,0,0,0,0,2,3,0,0,34.1,23,25,23.45,158,30,2,1,3,24,2,0,19,3,0,5,6.03,6.55,6.15,6.57,6.2,1.57,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,시라카와,3600,0.76,4715
바리아,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,16150.0,20,19,1,0,0,0,6,7,0,0,92.2,53,58,56.6,405,114,20,1,10,18,0,0,83,7,0,6,5.15,5.63,5.5,5.39,3.85,1.42,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,바리아,48000,1.75,27382
알드레드,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16151.0,9,9,0,1,1,1,3,2,0,0,43.2,22,24,20.35,184,38,4,0,4,17,2,0,52,4,0,1,4.53,4.95,4.19,4.18,3.66,1.26,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,알드레드,30000,1.45,20711
와이스,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,16153.0,16,16,0,0,0,0,5,5,0,0,91.2,38,43,41.95,384,77,13,5,8,29,3,0,98,7,0,6,3.73,4.22,4.12,4.06,3.65,1.16,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,와이스,4800,3.16,1521
발라조빅,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,두산 베어스,16155.0,12,11,1,0,0,0,2,6,0,1,57.0,27,29,28.0,250,54,13,1,3,28,2,0,69,1,0,2,4.26,4.58,4.42,4.67,3.22,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,발라조빅,25000,1.35,18513
에르난데스,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LG 트윈스,16160.0,11,9,2,1,0,0,3,2,1,1,47.0,21,21,19.45,195,41,6,1,5,16,2,0,55,1,0,1,4.02,4.02,3.72,3.92,3.73,1.21,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,에르난데스,44000,1.33,32988
라우어,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16161.0,7,7,0,0,0,0,2,2,0,0,34.2,19,19,17.8,150,35,7,1,3,12,3,0,37,0,0,0,4.93,4.93,4.62,4.7,3.9,1.36,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,라우어,30000,0.88,33923
스타우트,투수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,16163.0,4,4,0,0,0,0,1,1,0,0,16.0,9,10,9.5,73,17,3,1,2,5,3,0,20,1,0,1,5.06,5.63,5.34,5.22,4.11,1.38,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,스타우트,4500,0.33,13448
이재원,포수,71,40,354.0,332,304,27,1,99.7,8.42,-0.33,0,0.78,0,-0.17,0.17,-1.33,0,-0.49,-0.99,3.53,3.04,-0.045,0.277,한화 이글스,10082.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-0.24,-0.05,152,150,134,10,32,4,0,1,39,16,0,0,7,4,1,21,4,2,5,0.239,0.287,0.291,0.578,0.059,44.0,-0.29,이재원,5000,-0.25,-19618
양의지,포수,76,74,608.1,579,551,24,4,99.3,8.51,0.03,0,0.19,0,-0.17,-0.93,-1.5,0,-1.93,-2.33,7.58,5.66,-0.176,0.517,두산 베어스,10165.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,3.4,-0.19,485,482,430,57,135,18,1,17,206,94,2,1,40,9,5,56,13,0,6,0.314,0.379,0.479,0.858,0.164,125.3,3.21,양의지,50000,3.38,14814
최재훈,포수,115,95,791.2,811,746,60,5,99.4,9.16,0.35,0,0.35,0,0.19,1.24,-0.79,0,1.57,1.95,8.3,9.88,0.144,0.902,한화 이글스,10170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1.69,0.13,348,340,280,34,72,10,0,4,94,37,0,0,33,21,0,58,10,8,6,0.257,0.371,0.336,0.707,0.131,96.6,1.82,최재훈,60000,1.68,35760
강민호,포수,120,96,803.0,686,631,53,2,99.7,7.67,-0.56,0,1.9,0,-0.1,0.95,1.84,0,3.47,3.68,9.46,12.93,0.317,1.181,삼성 라이온즈,10232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3.02,0.3,452,450,403,48,122,19,1,19,200,77,3,0,35,8,2,52,17,0,6,0.303,0.365,0.496,0.861,0.161,115.6,3.32,강민호,40000,3.50,11445
장성우,포수,114,105,856.1,838,780,56,2,99.8,8.79,-0.84,0,2.09,0,0.32,-3.44,3.83,0,0.82,0.9,10.63,11.45,0.075,1.046,KT 위즈,10235.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,3.13,0.1,489,486,418,53,112,19,0,19,188,81,5,0,60,1,1,86,8,2,8,0.268,0.355,0.45,0.805,0.144,104.2,3.23,장성우,50000,3.51,14254
이지영,포수,117,105,914.2,987,919,61,7,99.3,9.64,1.2,0,-0.21,0,0.1,1.67,5.34,0,6.5,7.61,10.06,16.56,0.594,1.513,SSG 랜더스,10312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0.96,0.57,432,425,398,45,111,11,1,5,139,50,8,1,18,7,0,35,10,7,2,0.279,0.32,0.349,0.669,0.097,70.1,1.53,이지영,20000,2.01,9951
박동원,포수,124,109,944.2,890,809,77,4,99.6,8.44,1.14,0,1.4,0,0.07,2.15,8.55,0,10.75,11.91,10.87,21.62,0.982,1.975,LG 트윈스,10387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.43,0.96,498,495,434,58,118,22,0,20,200,80,1,0,55,0,2,112,14,2,7,0.272,0.349,0.461,0.81,0.144,111.0,4.4,박동원,250000,4.75,52599
김태군,포수,101,82,640.2,611,567,38,6,99.0,8.5,0.81,0,-0.7,0,0.11,-1.1,5.58,0,3.03,4.15,6.36,9.39,0.277,0.858,KIA 타이거즈,10459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.81,0.32,270,259,235,24,62,7,0,7,90,34,0,0,12,11,0,24,14,11,1,0.264,0.328,0.383,0.711,0.115,85.3,1.13,김태군,70000,1.00,70094
허도환,포수,58,27,250.0,229,219,8,2,99.1,8.17,-0.24,0,-0.1,0,0,-1.17,-4.38,0,-4.58,-11.18,2.45,-2.13,-0.418,-0.195,LG 트윈스,10684.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-0.22,-0.42,105,100,80,10,11,2,0,0,13,11,0,1,9,10,0,26,4,5,1,0.138,0.3,0.163,0.463,0.059,44.6,-0.64,허도환,10000,-0.76,-13118
김민식,포수,40,30,264.2,240,224,16,0,100.0,8.16,0.64,0,0.96,0,0.03,-1.79,-2.92,0,-2.2,-7.05,2.9,0.7,-0.201,0.064,SSG 랜더스,10707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-0.05,-0.21,126,122,106,10,22,5,0,1,30,10,0,0,16,0,0,33,2,4,0,0.208,0.311,0.283,0.594,0.079,56.5,-0.26,김민식,15000,-0.16,-93228
유강남,포수,50,42,324.2,303,277,23,3,99.0,8.32,0.59,0,-0.33,0,0,1.0,0.89,0,1.88,5.2,3.6,5.48,0.171,0.5,롯데 자이언츠,10753.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-0.08,0.16,155,153,136,11,26,3,0,5,44,20,0,0,9,7,0,25,4,2,1,0.191,0.275,0.324,0.599,0.071,50.3,0.08,유강남,100000,0.02,5859879
김준태,포수,18,3,57.1,41,39,2,0,100.0,6.44,-0.01,0,0.21,0,0,-0.44,0.34,0,0.0,-0.02,0.6,0.6,0.0,0.054,KT 위즈,10835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.15,0.0,30,30,25,6,6,2,0,0,8,3,0,0,5,0,0,6,0,0,0,0.24,0.367,0.32,0.687,0.122,91.3,0.15,김준태,10000,0.19,52689
