Name,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR,pid,연도,수상횟수,연봉,샐러리캡,이후연봉
신헌민,11,0,11,11,0,0,0,0,0,0,12.0,8,10,10.35,62,19,6,0,1,6,0,1,8,3,0,0,6.0,7.5,7.76,7.28,4.47,2.08,-0.06,15024,2023,0.0,3000.0,1084647,3200.0
서상준,2,0,2,1,0,0,0,0,0,0,2.0,0,3,3.0,13,1,0,0,0,5,0,0,3,1,0,1,0.0,13.5,13.5,12.38,7.85,3.0,-0.06,14152,2023,0.0,3000.0,1084647,3200.0
송영진,17,9,8,1,0,0,3,3,0,0,47.1,30,35,34.65,220,46,9,1,3,31,2,0,38,5,2,8,5.7,6.65,6.59,6.5,4.76,1.63,-0.08,15462,2023,0.0,3000.0,1084647,19500.0
이로운,50,0,50,14,0,0,6,1,0,5,57.2,36,39,41.05,268,67,13,1,7,29,1,2,52,4,0,3,5.62,6.09,6.41,6.16,4.65,1.66,-0.08,15461,2023,0.0,3000.0,1084647,32400.0
김주온,1,0,1,0,0,0,0,0,0,0,0.1,3,3,2.15,5,2,0,0,0,1,1,0,1,0,0,1,81.0,81.0,58.05,63.4,14.95,9.0,-0.11,13057,2023,0.0,3000.0,1084647,3000.0
임준섭,41,0,41,11,0,0,0,2,0,4,32.2,21,25,24.15,155,44,6,0,1,19,1,1,26,1,0,2,5.79,6.89,6.65,6.58,4.12,1.93,-0.21,10795,2023,0.0,4000.0,1084647,4000.0
정성곤,6,0,6,3,0,0,0,0,0,0,4.1,5,9,9.85,29,8,3,0,2,7,0,0,3,1,0,0,10.38,18.69,20.46,19.23,12.62,3.46,-0.36,11321,2023,0.0,5500.0,1084647,3100.0
류진욱,70,0,70,9,0,0,1,4,0,22,67.0,16,19,18.95,268,41,2,2,1,32,1,1,62,5,0,5,2.15,2.55,2.55,2.5,3.24,1.09,2.72,11355,2023,0.0,7500.0,1008812,16500.0
신민혁,29,24,5,2,0,0,5,5,0,0,122.0,54,63,63.0,519,122,27,2,14,25,6,0,97,11,0,3,3.98,4.65,4.65,4.6,4.01,1.2,2.29,13085,2023,0.0,13500.0,1008812,18000.0
김영규,63,0,63,5,0,0,2,4,0,24,61.2,21,22,26.3,247,45,6,5,2,23,1,1,48,0,2,5,3.06,3.21,3.84,3.93,3.5,1.1,1.42,13088,2023,0.0,14000.0,1008812,22500.0
이재학,15,13,2,0,0,0,5,5,0,0,67.1,34,36,34.3,293,55,5,2,6,33,5,0,43,4,0,7,4.54,4.81,4.58,4.6,5.06,1.31,1.26,10220,2023,0.0,20000.0,1008812,20000.0
이용찬,60,0,60,50,0,0,4,4,29,0,61.0,28,28,28.85,254,53,6,1,5,19,3,1,51,2,0,4,4.13,4.13,4.26,4.25,3.8,1.18,1.22,10217,2023,0.0,56666.0,1008812,40000.0
송명기,35,17,18,4,0,0,4,9,0,0,104.1,56,64,61.6,474,106,15,2,12,47,11,0,65,8,0,6,4.83,5.52,5.31,5.33,5.38,1.47,1.1,14155,2023,0.0,13000.0,1008812,13500.0
최성영,18,13,5,0,0,0,5,4,0,0,66.2,36,37,35.3,303,77,15,2,6,32,5,0,38,2,0,1,4.86,5.0,4.77,4.76,5.22,1.64,1.08,12565,2023,0.0,7200.0,1008812,8300.0
이용준,24,12,12,3,0,0,3,4,0,0,67.0,32,39,39.65,304,60,11,0,5,44,2,0,50,7,0,1,4.3,5.24,5.33,5.3,5.0,1.55,0.71,14763,2023,0.0,13500.0,1008812,6700.0
김진호,19,0,19,1,0,0,2,1,0,9,16.1,5,5,6.0,73,15,2,0,0,10,1,0,22,0,0,3,2.76,2.76,3.31,3.24,2.57,1.53,0.53,12897,2023,0.0,6000.0,1008812,6000.0
임정호,65,0,65,7,0,0,4,4,0,15,50.0,26,30,27.6,216,51,9,1,3,17,4,0,49,6,1,4,4.68,5.4,4.97,5.05,3.42,1.36,0.44,11168,2023,0.0,9000.0,1008812,13500.0
김시훈,61,0,61,13,0,0,4,3,3,12,52.2,26,32,31.85,245,57,10,1,3,34,1,0,49,3,0,3,4.44,5.47,5.44,5.49,4.26,1.73,0.15,13080,2023,0.0,9000.0,1008812,11000.0
김태현,16,0,16,9,0,0,1,0,0,0,20.1,10,13,13.0,90,17,1,1,4,13,1,0,14,2,0,0,4.43,5.75,5.75,5.98,6.6,1.48,0.1,12898,2023,0.0,3000.0,1008812,4000.0
전사민,9,0,9,4,0,0,0,2,1,0,17.0,9,10,10.15,81,17,1,0,1,14,2,1,6,0,0,1,4.76,5.29,5.37,5.39,6.58,1.82,0.1,14156,2023,0.0,3100.0,1008812,3400.0
심창민,5,0,5,1,0,0,0,1,0,0,3.1,1,2,1.3,18,2,0,0,0,5,1,0,5,0,0,0,2.7,5.4,3.51,3.36,5.68,2.1,0.08,10720,2023,0.0,15000.0,1008812,8500.0
이준호,17,2,15,5,0,0,3,2,0,0,31.2,17,22,20.8,144,32,4,1,3,15,4,0,19,2,0,2,4.83,6.25,5.91,6.07,5.34,1.48,0.03,15455,2023,0.0,3000.0,1008812,10500.0
이우석,1,0,1,0,0,0,0,0,0,0,0.2,0,0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.5,1.5,0.03,11360,2023,0.0,3300.0,1008812,3200.0
한재승,11,0,11,5,0,0,0,1,0,0,9.2,5,5,6.55,44,9,1,0,2,5,0,0,10,2,0,1,4.66,4.66,6.1,6.14,5.33,1.45,0.0,14764,2023,0.0,10200.0,1008812,3400.0
채지선,2,0,2,0,0,0,0,0,0,0,2.2,3,3,3.0,16,4,1,1,0,4,0,0,2,0,0,1,10.13,10.13,10.13,10.07,6.62,3.0,-0.05,11387,2023,0.0,3800.0,1008812,3500.0
배민서,6,0,6,4,0,0,0,0,0,0,6.2,5,8,9.55,34,10,5,2,0,2,1,0,4,1,0,2,6.75,10.8,12.89,12.52,3.74,1.8,-0.27,14158,2023,0.0,5100.0,1008812,5100.0
알칸타라,31,31,0,0,0,0,13,9,0,0,192.0,57,67,67.0,777,171,33,0,16,35,5,1,162,11,0,3,2.67,3.14,3.14,3.34,3.38,1.07,6.08,13941,2023,0.0,104000.0,1118175,80000.0
곽빈,23,23,0,0,0,0,12,7,0,0,127.1,41,44,40.75,526,96,18,1,7,58,5,0,106,3,1,4,2.9,3.11,2.88,3.1,3.96,1.21,4.42,13061,2023,0.0,14000.0,1118175,21000.0
브랜든,18,18,0,0,0,0,11,3,0,0,104.2,29,34,33.5,427,80,13,0,4,30,12,0,100,3,0,3,2.49,2.92,2.88,3.03,3.16,1.05,3.72,15153,2023,0.0,36400.0,1118175,75000.0
최승용,34,20,14,4,0,0,3,6,1,0,111.0,49,54,52.1,479,116,11,1,9,34,4,0,82,7,0,3,3.97,4.38,4.22,4.44,4.03,1.35,2.02,14770,2023,0.0,14000.0,1118175,10200.0
김동주,18,17,1,1,0,0,3,6,0,0,78.1,36,37,33.25,334,73,14,4,5,35,4,0,59,4,1,4,4.14,4.25,3.82,3.94,4.27,1.38,1.88,14769,2023,0.0,15100.0,1118175,5500.0
최원준,26,20,6,1,0,0,3,10,0,0,107.2,59,60,58.5,465,119,33,1,11,28,12,0,71,2,0,1,4.93,5.02,4.89,4.95,4.57,1.37,1.41,12852,2023,0.0,33000.0,1118175,25000.0
김명신,70,0,70,5,0,0,3,3,1,24,79.0,32,34,35.65,334,72,18,0,3,27,6,3,65,3,0,3,3.65,3.87,4.06,4.26,3.42,1.25,1.37,12847,2023,0.0,14500.0,1118175,22500.0
홍건희,64,0,64,40,0,0,1,5,22,5,61.2,21,28,26.3,277,67,10,3,4,24,0,3,62,3,0,8,3.06,4.09,3.84,4.07,3.21,1.48,1.23,10696,2023,0.0,30000.0,1118175,30000.0
박치국,62,0,62,9,0,0,5,3,2,11,52.2,21,22,25.45,236,54,9,2,3,21,5,1,48,2,0,2,3.59,3.76,4.35,4.51,3.49,1.42,0.73,12850,2023,0.0,10500.0,1118175,13000.0
김강률,32,0,32,4,0,0,1,0,1,7,25.2,12,14,11.05,115,23,3,0,2,12,2,0,21,2,0,2,4.21,4.91,3.87,4.11,4.42,1.36,0.49,10690,2023,0.0,20000.0,1118175,15000.0
백승우,6,0,6,2,0,0,0,0,0,0,4.0,0,0,0.5,18,3,0,0,0,3,1,0,1,0,0,0,0.0,0.0,1.13,1.23,6.32,1.5,0.17,15514,2023,0.0,3000.0,1118175,8100.0
정철원,67,0,67,24,0,0,7,6,13,11,72.2,32,36,40.6,315,66,6,0,8,32,2,2,55,6,1,6,3.96,4.46,5.03,5.25,4.63,1.35,0.16,13071,2023,0.0,10000.0,1118175,16500.0
박정수,25,0,25,11,0,0,1,0,1,0,36.2,17,22,22.7,165,37,12,0,1,18,6,1,28,1,0,2,4.17,5.4,5.57,5.67,4.21,1.5,0.16,11300,2023,0.0,4500.0,1118175,5500.0
최지강,25,0,25,4,0,0,2,1,0,2,22.0,13,13,12.5,102,16,4,0,0,20,1,0,14,2,0,0,5.32,5.32,5.11,5.34,5.22,1.64,0.13,15127,2023,0.0,3000.0,1118175,3400.0
김민규,6,1,5,1,0,0,0,0,0,0,8.1,4,5,4.3,37,6,2,1,0,4,2,0,5,0,0,2,4.32,5.4,4.64,4.93,4.58,1.2,0.08,13072,2023,0.0,5500.0,1118175,5000.0
박신지,15,1,14,7,0,0,0,0,0,0,26.0,16,16,16.7,129,39,13,0,1,11,3,0,15,0,0,2,5.54,5.54,5.78,5.99,4.53,1.92,0.02,13070,2023,0.0,3600.0,1118175,3500.0
김호준,3,0,3,3,0,0,0,0,0,0,3.0,4,4,4.0,16,3,0,0,1,4,0,0,2,0,0,1,12.0,12.0,12.0,13.11,10.28,2.33,-0.11,13268,2023,0.0,3000.0,1118175,3100.0
제환유,1,0,1,0,0,0,0,0,0,0,2.0,3,4,3.65,14,3,0,0,0,4,0,0,2,1,0,1,13.5,18.0,16.43,15.26,7.55,3.5,-0.11,14573,2023,0.0,3000.0,1118175,3000.0
이승진,1,0,1,0,0,0,0,0,0,0,0.2,0,4,2.45,6,1,0,0,0,1,1,0,1,1,0,0,0.0,54.0,33.08,36.12,9.4,3.0,-0.11,12678,2023,0.0,8800.0,1118175,5500.0
이병헌,36,0,36,4,0,0,0,0,0,5,27.0,14,16,17.9,126,25,7,0,2,22,1,0,28,1,0,3,4.67,5.33,5.97,6.29,4.78,1.74,-0.12,15099,2023,0.0,3100.0,1118175,3600.0
이원재,1,1,0,0,0,0,0,0,0,0,1.0,3,3,2.65,9,3,1,0,0,3,0,0,0,0,0,0,27.0,27.0,23.85,24.88,13.15,6.0,-0.13,15101,2023,0.0,3000.0,1118175,3000.0
김정우,7,0,7,5,0,0,0,0,0,0,6.2,7,7,8.05,38,11,2,0,1,7,0,0,6,0,0,0,9.45,9.45,10.87,11.74,6.64,2.7,-0.21,13124,2023,0.0,3000.0,1118175,3100.0
이영하,36,0,36,5,0,0,5,3,0,4,39.1,24,27,25.95,184,40,9,1,2,21,4,1,28,4,0,2,5.49,6.18,5.94,6.22,4.57,1.55,-0.29,12568,2023,0.0,12000.0,1118175,10000.0
김유성,7,0,7,5,0,0,0,0,0,0,6.1,7,7,8.2,38,6,0,0,2,12,0,0,6,1,0,3,9.95,9.95,11.65,12.48,11.11,2.84,-0.33,15509,2023,0.0,3000.0,1118175,18000.0
이형범,23,0,23,4,0,0,1,0,0,1,27.2,20,23,28.8,134,40,10,0,2,12,3,0,13,2,0,2,6.51,7.48,9.37,9.96,4.79,1.88,-1.02,11159,2023,0.0,7000.0,1118175,7000.0
후라도,30,30,0,0,0,0,11,8,0,0,183.2,54,64,62.95,763,164,19,0,7,41,9,0,147,15,0,5,2.65,3.14,3.08,3.13,3.15,1.12,6.61,15531,2023,0.0,110500.0,645200,120000.0
최원태,17,17,0,0,0,0,6,4,0,0,102.1,37,38,38.0,422,90,11,0,7,29,5,0,78,4,0,5,3.25,3.34,3.34,3.31,3.79,1.16,3.45,11379,2023,0.0,35000.0,645200,40000.0
김재웅,67,0,67,11,0,0,2,3,6,18,59.2,28,29,26.25,250,56,11,0,2,24,0,1,46,2,0,0,4.22,4.37,3.96,4.03,3.52,1.34,1.34,12858,2023,0.0,22000.0,645200,19000.0
임창민,51,0,51,33,0,0,2,2,26,1,46.2,13,16,19.5,209,51,6,0,3,17,2,3,40,3,0,0,2.51,3.09,3.76,3.84,3.6,1.46,1.28,10452,2023,0.0,10000.0,645200,20000.0
정찬헌,14,14,0,1,1,0,2,8,0,0,72.0,38,40,39.5,295,71,12,3,4,13,2,1,35,3,0,0,4.75,5.0,4.94,5.15,3.9,1.17,0.95,10533,2023,0.0,20000.0,645200,30000.0
요키시,12,12,0,0,0,0,5,3,0,0,65.2,32,37,37.0,286,82,14,1,3,14,3,1,51,6,0,1,4.39,5.07,5.07,5.22,3.25,1.46,0.83,13940,2023,0.0,156000.0,645200,10000.0
장재영,23,17,6,0,0,0,1,5,0,0,71.2,44,46,43.25,339,63,15,0,4,66,8,0,67,6,2,8,5.53,5.78,5.43,5.63,5.38,1.8,0.57,14784,2023,0.0,93200.0,645200,4000.0
조영건,6,0,6,0,0,0,0,0,0,1,7.2,0,0,0.5,27,5,1,0,0,2,0,0,7,0,0,0,0.0,0.0,0.59,0.54,2.38,0.91,0.39,14132,2023,0.0,3400.0,645200,4000.0
이명종,45,2,43,7,0,0,5,5,0,1,57.0,33,34,35.55,260,66,13,0,5,24,6,0,26,1,0,0,5.21,5.37,5.61,5.67,5.38,1.58,0.15,15073,2023,0.0,4500.0,645200,6000.0
윤정현,5,0,5,2,0,0,0,0,0,0,6.0,1,2,2.0,26,5,0,0,0,6,0,0,2,0,0,1,1.5,3.0,3.0,2.98,6.12,1.83,0.14,14131,2023,0.0,4500.0,645200,4000.0
김준형,8,0,8,3,0,0,0,0,0,0,7.2,6,6,5.15,36,4,3,0,0,6,3,0,5,0,0,0,7.04,7.04,6.05,5.82,5.86,1.3,0.05,14848,2023,0.0,12200.0,645200,3700.0
양지율,1,0,1,0,0,0,0,0,0,0,0.2,1,1,1.0,6,1,0,0,0,3,0,0,2,0,0,0,13.5,13.5,13.5,14.08,10.3,6.0,-0.04,12854,2023,0.0,3000.0,645200,3000.0
박승주,18,0,18,6,0,0,0,3,0,0,18.0,7,11,12.2,91,19,3,2,2,13,2,0,15,3,0,5,3.5,5.5,6.1,6.31,5.67,1.78,-0.06,12989,2023,0.0,4500.0,645200,4500.0
문성현,32,0,32,7,0,0,2,2,0,2,28.1,14,16,18.25,134,26,3,0,2,20,2,2,21,2,0,2,4.45,5.08,5.8,5.93,5.02,1.62,-0.06,10437,2023,0.0,7000.0,645200,7500.0
오상원,11,1,10,7,0,0,0,0,0,0,15.0,11,11,11.5,74,18,5,1,0,9,3,0,7,1,0,0,6.6,6.6,6.9,7.15,5.16,1.8,-0.07,15474,2023,0.0,3000.0,645200,14300.0
김태훈,8,0,8,2,0,0,1,0,0,3,7.2,5,6,5.65,38,9,1,1,1,6,0,1,4,1,0,0,5.87,7.04,6.63,6.75,6.12,1.96,-0.1,10871,2023,0.0,18000.0,645200,17000.0
김건희,3,0,3,2,0,0,0,0,0,0,2.0,5,5,3.95,14,6,0,0,2,2,0,0,0,0,0,0,22.5,22.5,17.78,18.97,18.85,4.0,-0.14,15472,2023,0.0,3000.0,645200,25200.0
주승우,11,2,9,1,0,0,0,1,0,0,16.0,17,18,14.75,90,20,7,0,1,21,2,0,8,0,0,3,9.56,10.13,8.3,8.61,7.8,2.56,-0.21,15067,2023,0.0,3100.0,645200,3200.0
원종현,20,0,20,1,0,0,1,1,0,6,18.2,12,16,13.75,87,24,8,1,3,5,1,1,17,2,0,2,5.79,7.71,6.63,6.71,4.32,1.55,-0.24,11161,2023,0.0,62500.0,645200,62500.0
윤석원,21,0,21,3,0,0,2,0,0,2,24.0,12,17,19.25,110,29,5,0,2,8,0,1,8,3,0,1,4.5,6.38,7.22,7.5,4.91,1.54,-0.25,15071,2023,0.0,3000.0,645200,4300.0
이종민,11,2,9,4,0,0,0,1,0,0,13.2,11,13,13.7,72,22,7,0,0,6,1,0,10,3,0,0,7.24,8.56,9.02,9.63,3.61,2.05,-0.29,14576,2023,0.0,3100.0,645200,3200.0
김동규,3,1,2,0,0,0,0,1,0,0,4.0,10,10,10.0,25,6,0,0,1,9,1,0,1,0,0,4,22.5,22.5,22.5,24.02,13.95,3.75,-0.47,15485,2023,0.0,3000.0,645200,3100.0
김동혁,35,2,33,11,0,0,1,7,0,6,39.1,32,34,32.3,192,51,9,3,1,18,6,0,24,3,2,0,7.32,7.78,7.39,7.64,4.52,1.75,-0.51,14674,2023,0.0,6500.0,645200,6000.0
하영민,57,0,57,7,0,0,3,1,0,5,52.1,27,36,38.4,247,67,8,4,4,25,1,3,51,6,0,6,4.64,6.19,6.6,6.81,3.86,1.76,-0.7,11222,2023,0.0,6500.0,645200,8000.0
양현,54,0,54,12,0,0,0,5,0,8,57.0,32,38,43.65,262,83,9,2,5,21,0,1,16,6,1,0,5.05,6.0,6.89,7.07,5.28,1.82,-0.74,10730,2023,0.0,8500.0,645200,9000.0
김선기,17,7,10,6,0,0,1,3,1,0,43.2,29,37,37.85,200,56,16,2,2,15,1,0,29,4,1,0,5.98,7.63,7.8,7.94,3.87,1.63,-0.8,13092,2023,0.0,7300.0,645200,7000.0
류현진,28,28,0,0,0,0,10,8,0,0,158.1,68,78,76.95,679,182,22,1,12,33,3,0,135,10,0,1,3.87,4.43,4.37,4.41,3.67,1.36,4.44,10590,2024,0.0,250000.0,1071046,200000.0
주현상,65,0,65,51,0,0,8,4,23,2,71.1,21,22,24.75,267,52,8,2,9,8,1,0,64,0,0,1,2.65,2.78,3.12,3.09,3.85,0.84,3.13,11415,2024,0.0,11000.0,1071046,25000.0
와이스,16,16,0,0,0,0,5,5,0,0,91.2,38,43,41.95,384,77,13,5,8,29,3,0,98,7,0,6,3.73,4.22,4.12,4.06,3.65,1.16,2.92,16153,2024,0.0,4800.0,1071046,84000.0
문동주,21,21,0,0,0,0,7,7,0,0,111.1,64,71,69.6,502,148,25,3,14,38,4,1,96,4,1,8,5.17,5.74,5.63,5.61,4.71,1.67,1.77,15013,2024,0.0,10000.0,1071046,10000.0
황준서,36,11,25,6,0,0,2,8,0,1,72.0,43,44,44.05,341,80,16,0,9,51,5,0,70,1,1,3,5.38,5.5,5.51,5.42,5.67,1.82,1.24,16107,2024,0.0,3000.0,1071046,4500.0
박상원,65,0,65,9,0,0,3,3,2,16,66.2,34,38,38.25,278,57,18,0,2,22,7,0,65,3,0,8,4.59,5.13,5.16,5.12,3.47,1.19,1.11,12871,2024,0.0,19500.0,1071046,22000.0
이민우,64,0,64,7,0,0,2,1,1,10,55.0,23,25,31.35,235,56,10,2,5,23,1,0,49,2,0,1,3.76,4.09,5.13,4.97,4.41,1.44,0.99,13003,2024,0.0,5600.0,1071046,9400.0
한승혁,70,0,70,4,0,0,5,5,0,19,62.2,35,39,37.1,289,63,7,1,2,38,6,2,64,2,0,6,5.03,5.6,5.33,5.27,4.2,1.61,0.94,10812,2024,0.0,4900.0,1071046,9400.0
장민재,26,0,26,9,0,0,1,1,0,0,29.0,10,10,12.75,138,46,7,0,2,7,1,0,17,0,0,5,3.1,3.1,3.96,3.88,4.41,1.83,0.74,10610,2024,0.0,15000.0,1071046,15000.0
김서현,37,0,37,5,0,0,1,2,0,10,38.1,16,20,20.15,178,31,6,2,0,32,4,0,43,2,0,3,3.76,4.7,4.73,4.93,4.31,1.64,0.71,15421,2024,0.0,53300.0,1071046,5600.0
김민우,3,3,0,0,0,0,1,0,0,0,12.1,3,3,3.0,49,7,0,0,2,6,0,0,13,1,0,0,2.19,2.19,2.19,2.44,5.0,1.05,0.62,11410,2024,0.0,16700.0,1071046,13000.0
이상규,21,3,18,4,0,0,1,4,0,0,32.0,20,20,18.95,149,39,7,1,5,15,1,1,27,0,0,1,5.63,5.63,5.33,5.29,5.4,1.69,0.48,13245,2024,0.0,4400.0,1071046,4800.0
김기중,27,11,16,4,0,0,5,4,0,0,59.0,43,44,42.6,286,83,12,1,8,27,6,0,39,2,0,2,6.56,6.71,6.5,6.56,5.89,1.86,0.33,14808,2024,0.0,4400.0,1071046,6000.0
장시환,30,0,30,2,0,0,2,2,0,2,33.1,19,27,22.05,156,34,6,1,3,22,1,0,28,5,0,0,5.13,7.29,5.95,5.96,5.31,1.68,0.28,10453,2024,0.0,25000.0,1071046,20000.0
김승일,3,0,3,1,0,0,0,0,0,0,3.0,1,1,0.3,13,4,1,0,0,0,1,0,2,0,0,1,3.0,3.0,0.9,0.9,3.57,1.33,0.12,14711,2024,0.0,3000.0,1071046,3200.0
김범수,39,0,39,6,0,0,0,0,0,4,34.0,20,20,25.1,157,33,2,0,11,20,5,1,38,2,0,3,5.29,5.29,6.64,6.53,7.44,1.56,0.08,11411,2024,0.0,19300.0,1071046,14300.0
김규연,58,1,57,12,0,0,1,0,0,4,59.0,46,50,46.95,270,66,10,1,6,28,4,1,40,3,0,3,7.02,7.63,7.16,7.05,5.4,1.59,0.01,14871,2024,0.0,4100.0,1071046,5300.0
조동욱,21,8,13,6,0,0,1,2,0,0,41.0,29,34,35.9,198,57,10,0,5,14,6,0,32,3,1,1,6.37,7.46,7.88,7.68,5.21,1.73,0.0,16108,2024,0.0,3000.0,1071046,4000.0
배민서,1,0,1,0,0,0,0,0,0,0,1.2,3,3,3.0,11,4,1,0,0,3,0,0,1,0,0,0,16.2,16.2,16.2,16.17,8.28,4.2,-0.08,14158,2024,0.0,5100.0,1071046,4100.0
김도빈,1,1,0,0,0,0,0,1,0,0,0.1,2,2,2.0,5,1,0,0,0,3,0,0,1,0,0,0,54.0,54.0,54.0,54.0,24.6,12.0,-0.11,16118,2024,0.0,3000.0,1071046,3100.0
이충호,3,0,3,0,0,0,0,0,0,0,2.1,1,1,3.05,13,4,1,0,0,3,0,0,3,0,0,0,3.86,3.86,11.76,11.02,4.97,3.0,-0.12,11116,2024,0.0,3400.0,1071046,3400.0
장지수,13,0,13,7,0,0,0,0,0,0,14.0,17,18,14.75,75,23,5,2,0,10,2,2,11,1,0,2,10.93,11.57,9.48,9.15,4.45,2.36,-0.14,14178,2024,0.0,3200.0,1071046,3400.0
윤대경,7,0,7,1,0,0,0,0,0,0,7.2,9,9,10.2,40,10,3,0,1,6,1,1,7,0,0,0,10.57,10.57,11.97,11.77,6.3,2.09,-0.26,11110,2024,0.0,11000.0,1071046,7000.0
이태양,10,1,9,3,0,0,0,2,0,0,9.1,12,13,14.2,48,17,3,0,4,2,0,0,2,1,0,0,11.57,12.54,13.69,13.89,9.43,2.04,-0.5,10609,2024,0.0,70000.0,1071046,47000.0
임찬규,25,24,1,0,0,0,10,6,0,1,134.0,57,58,56.1,577,144,29,1,12,42,5,1,136,0,0,1,3.83,3.9,3.77,3.94,3.79,1.39,4.46,10652,2024,0.0,20000.0,1385616,20000.0
손주영,28,27,1,0,0,0,9,10,0,1,144.2,61,71,65.3,637,157,16,0,11,54,10,0,112,9,0,6,3.79,4.42,4.06,4.26,4.54,1.46,4.31,12908,2024,0.0,4300.0,1385616,17200.0
최원태,24,23,1,0,0,0,9,7,0,0,126.2,60,66,62.2,554,126,20,1,10,57,5,0,103,6,0,5,4.26,4.69,4.42,4.58,4.62,1.44,3.3,11379,2024,0.0,40000.0,1385616,20000.0
에르난데스,11,9,2,1,0,0,3,2,1,1,47.0,21,21,19.45,195,41,6,1,5,16,2,0,55,1,0,1,4.02,4.02,3.72,3.92,3.73,1.21,1.59,16160,2024,0.0,44000.0,1385616,112000.0
김진성,71,0,71,6,0,0,3,3,1,27,70.1,31,34,38.35,294,62,11,1,11,23,7,3,61,4,0,2,3.97,4.35,4.91,5.13,5.17,1.21,1.23,11166,2024,0.0,35000.0,1385616,33000.0
유영찬,62,0,62,50,0,0,7,5,26,1,63.2,21,24,35.5,286,61,15,0,2,30,3,3,77,3,2,5,2.97,3.39,5.02,5.22,3.06,1.43,1.06,14669,2024,0.0,8500.0,1385616,21000.0
김유영,53,2,51,6,0,0,1,2,1,6,47.2,20,27,25.7,212,50,7,0,2,16,4,0,42,8,1,3,3.78,5.1,4.85,4.99,3.8,1.38,0.84,11229,2024,0.0,6700.0,1385616,10500.0
이종준,27,0,27,13,0,0,1,2,0,1,26.0,12,13,12.65,119,26,5,0,4,16,0,0,28,1,0,1,4.15,4.5,4.38,4.5,5.25,1.62,0.52,14651,2024,0.0,3000.0,1385616,4200.0
함덕주,15,0,15,1,0,0,0,1,0,3,11.2,7,7,4.95,54,13,0,1,2,7,1,0,8,0,0,0,5.4,5.4,3.82,4.02,6.65,1.71,0.32,11094,2024,0.0,20000.0,1385616,20000.0
우강훈,13,0,13,5,0,0,1,0,0,0,11.2,3,5,5.2,54,11,1,0,0,6,5,0,10,0,0,2,2.31,3.86,4.01,4.11,4.98,1.46,0.27,14816,2024,0.0,3100.0,1385616,3600.0
임준형,18,1,17,3,0,0,0,0,0,0,13.2,10,10,7.95,62,16,4,0,2,4,3,0,13,0,0,0,6.59,6.59,5.24,5.48,5.15,1.46,0.19,14142,2024,0.0,4800.0,1385616,5500.0
진우영,6,0,6,6,0,0,0,0,0,0,7.2,4,4,4.0,35,8,3,0,1,4,0,0,6,0,0,2,4.7,4.7,4.7,4.89,5.41,1.57,0.12,16015,2024,0.0,3000.0,1385616,3400.0
김대현,37,0,37,8,0,0,2,0,1,1,35.0,21,21,25.0,155,33,6,1,6,18,2,0,30,0,0,5,5.4,5.4,6.43,6.56,5.87,1.46,0.11,12532,2024,0.0,5700.0,1385616,7500.0
이지강,46,2,44,6,0,0,2,3,1,1,53.2,27,35,38.75,250,61,9,0,5,26,2,0,39,5,0,5,4.53,5.87,6.5,6.69,5.11,1.62,0.11,14143,2024,0.0,6800.0,1385616,8300.0
정우영,27,0,27,2,0,0,2,1,0,3,22.2,12,15,15.0,108,31,6,0,0,11,6,0,17,1,0,3,4.76,5.96,5.96,6.38,4.65,1.85,0.09,14136,2024,0.0,32000.0,1385616,18000.0
김진수,7,0,7,3,0,0,0,1,0,0,13.1,10,10,9.15,58,17,2,0,3,4,0,0,6,0,0,0,6.75,6.75,6.18,6.15,6.68,1.58,0.09,14781,2024,0.0,3200.0,1385616,3600.0
성동현,2,0,2,1,0,0,0,0,0,0,2.0,0,0,0.0,8,0,0,0,0,3,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.6,1.5,0.08,13103,2024,0.0,3200.0,1385616,3400.0
최동환,26,0,26,7,0,0,0,1,0,2,22.0,17,18,19.7,105,35,6,0,4,9,0,0,14,1,0,0,6.95,7.36,8.06,8.52,6.04,2.0,-0.23,10535,2024,0.0,13000.0,1385616,11000.0
김영준,14,0,14,5,0,0,1,1,0,0,15.1,14,17,16.65,76,21,3,0,2,9,0,1,11,3,0,2,8.22,9.98,9.77,10.23,5.58,1.96,-0.33,13102,2024,0.0,3600.0,1385616,4200.0
박명근,33,0,33,3,0,0,2,2,1,8,25.1,18,20,20.65,120,29,4,0,6,12,3,0,13,3,0,0,6.39,7.11,7.34,7.79,7.57,1.62,-0.34,15486,2024,0.0,17500.0,1385616,6000.0
정지헌,17,0,17,4,0,0,0,0,0,1,12.1,16,18,15.65,69,19,2,0,2,11,3,0,11,2,0,3,11.68,13.14,11.42,11.87,7.42,2.43,-0.41,16017,2024,0.0,3000.0,1385616,3500.0
백승현,36,0,36,7,0,0,2,1,2,1,26.2,27,28,25.6,135,33,7,0,3,22,2,2,14,0,0,1,9.11,9.45,8.64,8.92,6.9,2.06,-0.5,13009,2024,0.0,9200.0,1385616,7000.0
